Service Name, Operation Name, SOAP Action,NameSpace Uri, Endpoint URL, Xsd Path
SI_ContractAccount_OUTService, GetContractAccountList, http://sap.com/xi/WebService/soap1.1,http://schemas.xmlsoap.org/wsdl/soap/, http://cvmlnx0057.ce.corp.com:50100/XISOAPAdapter/MessageServlet?senderParty=&senderService=CUSTPORTALD2&receiverParty=&receiverService=&interface=SI_ContractAccount_OUT&interfaceNamespace=http%3A%2F%2Fce.corp.com%2Fxi%2FeServices%2FContractAccount, NA
SI_ContractAccount_OUTService, GetContractAccountAutopayEligibility, http://sap.com/xi/WebService/soap1.1,http://schemas.xmlsoap.org/wsdl/soap/, http://cvmlnx0057.ce.corp.com:50100/XISOAPAdapter/MessageServlet?senderParty=&senderService=CUSTPORTALD2&receiverParty=&receiverService=&interface=SI_ContractAccount_OUT&interfaceNamespace=http%3A%2F%2Fce.corp.com%2Fxi%2FeServices%2FContractAccount, NA
SI_ContractAccount_OUTService, GetContractAccountContact, http://sap.com/xi/WebService/soap1.1,http://schemas.xmlsoap.org/wsdl/soap/, http://cvmlnx0057.ce.corp.com:50100/XISOAPAdapter/MessageServlet?senderParty=&senderService=CUSTPORTALD2&receiverParty=&receiverService=&interface=SI_ContractAccount_OUT&interfaceNamespace=http%3A%2F%2Fce.corp.com%2Fxi%2FeServices%2FContractAccount, NA
SI_ContractAccount_OUTService, ValidateUserInfo, http://sap.com/xi/WebService/soap1.1,http://schemas.xmlsoap.org/wsdl/soap/, http://cvmlnx0057.ce.corp.com:50100/XISOAPAdapter/MessageServlet?senderParty=&senderService=CUSTPORTALD2&receiverParty=&receiverService=&interface=SI_ContractAccount_OUT&interfaceNamespace=http%3A%2F%2Fce.corp.com%2Fxi%2FeServices%2FContractAccount, NA
SI_ContractAccount_OUTService, UpdatePersonalizationFlags, http://sap.com/xi/WebService/soap1.1,http://schemas.xmlsoap.org/wsdl/soap/, http://cvmlnx0057.ce.corp.com:50100/XISOAPAdapter/MessageServlet?senderParty=&senderService=CUSTPORTALD2&receiverParty=&receiverService=&interface=SI_ContractAccount_OUT&interfaceNamespace=http%3A%2F%2Fce.corp.com%2Fxi%2FeServices%2FContractAccount, NA
SI_ContractAccount_OUTService, AccountLookup, http://sap.com/xi/WebService/soap1.1,http://schemas.xmlsoap.org/wsdl/soap/, http://cvmlnx0057.ce.corp.com:50100/XISOAPAdapter/MessageServlet?senderParty=&senderService=CUSTPORTALD2&receiverParty=&receiverService=&interface=SI_ContractAccount_OUT&interfaceNamespace=http%3A%2F%2Fce.corp.com%2Fxi%2FeServices%2FContractAccount, NA
SI_ContractAccount_OUTService, GetContractAccountDetail, http://sap.com/xi/WebService/soap1.1,http://schemas.xmlsoap.org/wsdl/soap/, http://cvmlnx0057.ce.corp.com:50100/XISOAPAdapter/MessageServlet?senderParty=&senderService=CUSTPORTALD2&receiverParty=&receiverService=&interface=SI_ContractAccount_OUT&interfaceNamespace=http%3A%2F%2Fce.corp.com%2Fxi%2FeServices%2FContractAccount, NA
SI_ContractAccount_OUTService, GetCAListByOrderStatus, http://sap.com/xi/WebService/soap1.1,http://schemas.xmlsoap.org/wsdl/soap/, http://cvmlnx0057.ce.corp.com:50100/XISOAPAdapter/MessageServlet?senderParty=&senderService=CUSTPORTALD2&receiverParty=&receiverService=&interface=SI_ContractAccount_OUT&interfaceNamespace=http%3A%2F%2Fce.corp.com%2Fxi%2FeServices%2FContractAccount, NA
